cellTime,cell,time,none
ABalaaaarla:202,ABalaaaarla,202,3444
ABalaaaarla:203,ABalaaaarla,203,3551
ABalaaaarla:204,ABalaaaarla,204,3011
ABalaaaarla:205,ABalaaaarla,205,2537
ABalaaaarla:206,ABalaaaarla,206,2372
ABalaaaarla:207,ABalaaaarla,207,1577
ABalaaaarla:208,ABalaaaarla,208,1944
ABalaaaarla:209,ABalaaaarla,209,1913
ABalaaaarla:210,ABalaaaarla,210,2160
ABalaaaarla:211,ABalaaaarla,211,1718
ABalaaaarla:212,ABalaaaarla,212,1781
ABalaaaarla:213,ABalaaaarla,213,1749
ABalaaaarla:214,ABalaaaarla,214,1094
ABalaaaarla:215,ABalaaaarla,215,1506
ABalaaaarla:216,ABalaaaarla,216,1750
ABalaaaarla:217,ABalaaaarla,217,1842
ABalaaaarla:218,ABalaaaarla,218,1879
ABalaaaarla:219,ABalaaaarla,219,1737
ABalaaaarla:220,ABalaaaarla,220,2253
ABalaaaarla:221,ABalaaaarla,221,1668
ABalaaaarla:222,ABalaaaarla,222,1821
ABalaaaarla:223,ABalaaaarla,223,1589
ABalaaaarla:224,ABalaaaarla,224,1668
ABalaaaarla:225,ABalaaaarla,225,1276
ABalaaaarla:226,ABalaaaarla,226,1295
ABalaaaarla:227,ABalaaaarla,227,1678
ABalaaaarla:228,ABalaaaarla,228,1577
ABalaaaarla:229,ABalaaaarla,229,1946
ABalaaaarla:230,ABalaaaarla,230,1576
ABalaaaarla:231,ABalaaaarla,231,1788
ABalaaaarla:232,ABalaaaarla,232,2004
ABalaaaarla:233,ABalaaaarla,233,1620
ABalaaaarla:234,ABalaaaarla,234,1596
ABalaaaarla:235,ABalaaaarla,235,1801
ABalaaaarla:236,ABalaaaarla,236,1960
ABalaaaarla:237,ABalaaaarla,237,1898
ABalaaaarla:238,ABalaaaarla,238,1832
ABalaaaarla:239,ABalaaaarla,239,1859
ABalaaaarla:240,ABalaaaarla,240,1731
ABalaaaarla:241,ABalaaaarla,241,1667
ABalaaaarla:242,ABalaaaarla,242,2073
ABalaaaarla:243,ABalaaaarla,243,2071
ABalaaaarla:244,ABalaaaarla,244,2384
ABalaaaarla:245,ABalaaaarla,245,1945
ABalaaaarla:246,ABalaaaarla,246,2083
ABalaaaarla:247,ABalaaaarla,247,2256
ABalaaaarla:248,ABalaaaarla,248,2138
ABalaaaarla:249,ABalaaaarla,249,2293
ABalaaaarla:250,ABalaaaarla,250,2510
ABalaaaarlp:180,ABalaaaarlp,180,14383
ABalaaaarlp:181,ABalaaaarlp,181,15221
ABalaaaarlp:182,ABalaaaarlp,182,15459
ABalaaaarlp:183,ABalaaaarlp,183,16097
ABalaaaarlp:184,ABalaaaarlp,184,17442
ABalaaaarlp:185,ABalaaaarlp,185,17437
ABalaaaarlp:186,ABalaaaarlp,186,15047
ABalaaaarlp:187,ABalaaaarlp,187,15452
ABalaaaarlp:188,ABalaaaarlp,188,13407
ABalaaaarlp:189,ABalaaaarlp,189,14726
ABalaaaarlp:190,ABalaaaarlp,190,12726
ABalaaaarlp:191,ABalaaaarlp,191,12362
ABalaaaarlp:192,ABalaaaarlp,192,10547
ABalaaaarlp:193,ABalaaaarlp,193,11171
ABalaaaarlp:194,ABalaaaarlp,194,9244
ABalaaaarlp:195,ABalaaaarlp,195,8630
ABalaaaarlp:196,ABalaaaarlp,196,8424
ABalaaaarlp:197,ABalaaaarlp,197,6541
ABalaaaarlp:198,ABalaaaarlp,198,6695
ABalaaaarlp:199,ABalaaaarlp,199,5970
ABalaaaarlp:200,ABalaaaarlp,200,5185
ABalaaaarlp:201,ABalaaaarlp,201,3685
ABalaaaarlp:202,ABalaaaarlp,202,3494
ABalaaaarlp:203,ABalaaaarlp,203,3921
ABalaaaarlp:204,ABalaaaarlp,204,3021
ABalaaaarlp:205,ABalaaaarlp,205,2909
ABalaaaarlp:206,ABalaaaarlp,206,2819
ABalaaaarlp:207,ABalaaaarlp,207,3114
ABalaaaarlp:208,ABalaaaarlp,208,3114
ABalaaaarlp:209,ABalaaaarlp,209,3202
ABalaaaarlp:210,ABalaaaarlp,210,2595
ABalaaaarlp:211,ABalaaaarlp,211,2405
ABalaaaarlp:212,ABalaaaarlp,212,2366
ABalaaaarlp:213,ABalaaaarlp,213,2607
ABalaaaarlp:214,ABalaaaarlp,214,2510
ABalaaaarlp:215,ABalaaaarlp,215,2362
ABalaaaarlp:216,ABalaaaarlp,216,2416
ABalaaaarlp:217,ABalaaaarlp,217,3258
ABalaaaarlp:218,ABalaaaarlp,218,2215
ABalaaaarlp:219,ABalaaaarlp,219,2738
ABalaaaarlp:220,ABalaaaarlp,220,2304
ABalaaaarlp:221,ABalaaaarlp,221,2447
ABalaaaarlp:222,ABalaaaarlp,222,2567
ABalaaaarlp:223,ABalaaaarlp,223,2414
ABalaaaarlp:224,ABalaaaarlp,224,3512
ABalaaaarlp:225,ABalaaaarlp,225,2746
ABalaaaarlp:226,ABalaaaarlp,226,3470
ABalaaaarlp:227,ABalaaaarlp,227,3840
ABalaaaarlp:228,ABalaaaarlp,228,2807
ABalaaaarlp:229,ABalaaaarlp,229,2948
ABalaaaarlp:230,ABalaaaarlp,230,2549
ABalaaaarlp:231,ABalaaaarlp,231,3315
ABalaaaarlp:232,ABalaaaarlp,232,2971
ABalaaaarlp:233,ABalaaaarlp,233,3360
ABalaaaarlp:234,ABalaaaarlp,234,3561
ABalaaaarlp:235,ABalaaaarlp,235,3548
ABalaaaarlp:236,ABalaaaarlp,236,4010
ABalaaaarlp:237,ABalaaaarlp,237,4272
ABalaaaarlp:238,ABalaaaarlp,238,4102
ABalaaaarlp:239,ABalaaaarlp,239,3441
ABalaaaarlp:240,ABalaaaarlp,240,3667
ABalaaaarlp:241,ABalaaaarlp,241,3210
ABalaaaarlp:242,ABalaaaarlp,242,3268
ABalaaaarlp:243,ABalaaaarlp,243,4278
ABalaaaarlp:244,ABalaaaarlp,244,3979
ABalaaaarlp:245,ABalaaaarlp,245,4198
ABalaaaarlp:246,ABalaaaarlp,246,3604
ABalaaaarlp:247,ABalaaaarlp,247,2683
ABalaaaarlp:248,ABalaaaarlp,248,2425
ABalaaaarlp:249,ABalaaaarlp,249,2912
ABalaaaarlp:250,ABalaaaarlp,250,2778
ABalaaaarr:126,ABalaaaarr,126,13064
ABalaaaarr:127,ABalaaaarr,127,12984
ABalaaaarr:128,ABalaaaarr,128,13355
ABalaaaarr:129,ABalaaaarr,129,14918
ABalaaaarr:130,ABalaaaarr,130,15403
ABalaaaarr:131,ABalaaaarr,131,12851
ABalaaaarr:132,ABalaaaarr,132,14247
ABalaaaarr:133,ABalaaaarr,133,14026
ABalaaaarr:134,ABalaaaarr,134,15478
ABalaaaarr:135,ABalaaaarr,135,16018
ABalaaaarr:136,ABalaaaarr,136,16300
ABalaaaarr:137,ABalaaaarr,137,16145
ABalaaaarr:138,ABalaaaarr,138,15316
ABalaaaarr:139,ABalaaaarr,139,16344
ABalaaaarr:140,ABalaaaarr,140,15876
ABalaaaarr:141,ABalaaaarr,141,16519
ABalaaaarr:142,ABalaaaarr,142,18528
ABalaaaarr:143,ABalaaaarr,143,18116
ABalaaaarr:144,ABalaaaarr,144,16641
ABalaaaarr:145,ABalaaaarr,145,16787
ABalaaaarr:146,ABalaaaarr,146,16744
ABalaaaarr:147,ABalaaaarr,147,15547
ABalaaaarr:148,ABalaaaarr,148,15874
ABalaaaarr:149,ABalaaaarr,149,16509
ABalaaaarr:150,ABalaaaarr,150,15959
ABalaaaarr:151,ABalaaaarr,151,16555
ABalaaaarr:152,ABalaaaarr,152,16980
ABalaaaarr:153,ABalaaaarr,153,16459
ABalaaaarr:154,ABalaaaarr,154,16243
ABalaaaarr:155,ABalaaaarr,155,16822
ABalaaaarr:156,ABalaaaarr,156,18277
ABalaaaarr:157,ABalaaaarr,157,16793
ABalaaaarr:158,ABalaaaarr,158,17516
ABalaaaarr:159,ABalaaaarr,159,17870
ABalaaaarr:160,ABalaaaarr,160,17326
ABalaaaarr:161,ABalaaaarr,161,18405
ABalaaaarr:162,ABalaaaarr,162,21619
ABalaaaarr:163,ABalaaaarr,163,19969
ABalaaaarr:164,ABalaaaarr,164,19276
ABalaaaarr:165,ABalaaaarr,165,19229
ABalaaaarr:166,ABalaaaarr,166,19978
ABalaaaarr:167,ABalaaaarr,167,18945
ABalaaaarr:168,ABalaaaarr,168,19006
ABalaaaarr:169,ABalaaaarr,169,18489
ABalaaaarr:170,ABalaaaarr,170,20487
ABalaaaarr:171,ABalaaaarr,171,19261
ABalaaaarr:172,ABalaaaarr,172,19312
ABalaaaarr:173,ABalaaaarr,173,17614
ABalaaaarr:174,ABalaaaarr,174,19264
ABalaaaarr:175,ABalaaaarr,175,17097
ABalaaaarr:176,ABalaaaarr,176,18284
ABalaaaarr:177,ABalaaaarr,177,12856
ABalaaaarr:178,ABalaaaarr,178,14968
ABalaaaarr:179,ABalaaaarr,179,14293
ABalaaaarra:180,ABalaaaarra,180,11364
ABalaaaarra:181,ABalaaaarra,181,13062
ABalaaaarra:182,ABalaaaarra,182,12942
ABalaaaarra:183,ABalaaaarra,183,11143
ABalaaaarra:184,ABalaaaarra,184,12896
ABalaaaarra:185,ABalaaaarra,185,13929
ABalaaaarra:186,ABalaaaarra,186,15313
ABalaaaarra:187,ABalaaaarra,187,14810
ABalaaaarra:188,ABalaaaarra,188,13696
ABalaaaarra:189,ABalaaaarra,189,16172
ABalaaaarra:190,ABalaaaarra,190,12870
ABalaaaarra:191,ABalaaaarra,191,13317
ABalaaaarra:192,ABalaaaarra,192,11416
ABalaaaarra:193,ABalaaaarra,193,11491
ABalaaaarra:194,ABalaaaarra,194,10234
ABalaaaarra:195,ABalaaaarra,195,7801
ABalaaaarra:196,ABalaaaarra,196,8504
ABalaaaarra:197,ABalaaaarra,197,8149
ABalaaaarra:198,ABalaaaarra,198,7283
ABalaaaarra:199,ABalaaaarra,199,6410
ABalaaaarra:200,ABalaaaarra,200,7588
ABalaaaarra:201,ABalaaaarra,201,3729
ABalaaaarra:202,ABalaaaarra,202,3748
ABalaaaarra:203,ABalaaaarra,203,3631
ABalaaaarra:204,ABalaaaarra,204,3579
ABalaaaarra:205,ABalaaaarra,205,3218
ABalaaaarra:206,ABalaaaarra,206,3116
ABalaaaarra:207,ABalaaaarra,207,2967
ABalaaaarra:208,ABalaaaarra,208,2741
ABalaaaarra:209,ABalaaaarra,209,3040
ABalaaaarra:210,ABalaaaarra,210,2347
ABalaaaarra:211,ABalaaaarra,211,2522
ABalaaaarra:212,ABalaaaarra,212,2436
ABalaaaarra:213,ABalaaaarra,213,1963
ABalaaaarra:214,ABalaaaarra,214,1951
ABalaaaarra:215,ABalaaaarra,215,2173
ABalaaaarra:216,ABalaaaarra,216,2621
ABalaaaarra:217,ABalaaaarra,217,1660
ABalaaaarra:218,ABalaaaarra,218,1821
ABalaaaarra:219,ABalaaaarra,219,1949
ABalaaaarra:220,ABalaaaarra,220,1869
ABalaaaarra:221,ABalaaaarra,221,2044
ABalaaaarra:222,ABalaaaarra,222,1828
ABalaaaarra:223,ABalaaaarra,223,1973
ABalaaaarra:224,ABalaaaarra,224,1917
ABalaaaarra:225,ABalaaaarra,225,2038
ABalaaaarra:226,ABalaaaarra,226,2045
ABalaaaarra:227,ABalaaaarra,227,1965
ABalaaaarra:228,ABalaaaarra,228,1494
ABalaaaarra:229,ABalaaaarra,229,2056
ABalaaaarra:230,ABalaaaarra,230,2123
ABalaaaarra:231,ABalaaaarra,231,2208
ABalaaaarra:232,ABalaaaarra,232,2477
ABalaaaarra:233,ABalaaaarra,233,2196
ABalaaaarra:234,ABalaaaarra,234,2162
ABalaaaarra:235,ABalaaaarra,235,2592
ABalaaaarra:236,ABalaaaarra,236,2641
ABalaaaarra:237,ABalaaaarra,237,2629
ABalaaaarra:238,ABalaaaarra,238,2442
ABalaaaarra:239,ABalaaaarra,239,2203
ABalaaaarra:240,ABalaaaarra,240,2704
ABalaaaarra:241,ABalaaaarra,241,2319
ABalaaaarra:242,ABalaaaarra,242,2567
ABalaaaarra:243,ABalaaaarra,243,2478
ABalaaaarra:244,ABalaaaarra,244,2602
ABalaaaarra:245,ABalaaaarra,245,2335
ABalaaaarra:246,ABalaaaarra,246,2415
ABalaaaarra:247,ABalaaaarra,247,2191
ABalaaaarra:248,ABalaaaarra,248,2072
ABalaaaarra:249,ABalaaaarra,249,1891
ABalaaaarra:250,ABalaaaarra,250,1948
ABalaaaarrp:180,ABalaaaarrp,180,14031
ABalaaaarrp:181,ABalaaaarrp,181,13467
ABalaaaarrp:182,ABalaaaarrp,182,15019
ABalaaaarrp:183,ABalaaaarrp,183,14542
ABalaaaarrp:184,ABalaaaarrp,184,15513
ABalaaaarrp:185,ABalaaaarrp,185,13385
ABalaaaarrp:186,ABalaaaarrp,186,14411
ABalaaaarrp:187,ABalaaaarrp,187,13144
ABalaaaarrp:188,ABalaaaarrp,188,14155
ABalaaaarrp:189,ABalaaaarrp,189,13231
ABalaaaarrp:190,ABalaaaarrp,190,9849
ABalaaaarrp:191,ABalaaaarrp,191,9710
ABalaaaarrp:192,ABalaaaarrp,192,9754
ABalaaaarrp:193,ABalaaaarrp,193,8813
ABalaaaarrp:194,ABalaaaarrp,194,8323
ABalaaaarrp:195,ABalaaaarrp,195,7536
ABalaaaarrp:196,ABalaaaarrp,196,7684
ABalaaaarrp:197,ABalaaaarrp,197,6904
ABalaaaarrp:198,ABalaaaarrp,198,5459
ABalaaaarrp:199,ABalaaaarrp,199,5439
ABalaaaarrp:200,ABalaaaarrp,200,5158
ABalaaaarrp:201,ABalaaaarrp,201,3720
ABalaaaarrp:202,ABalaaaarrp,202,3915
ABalaaaarrp:203,ABalaaaarrp,203,4161
ABalaaaarrp:204,ABalaaaarrp,204,3289
ABalaaaarrp:205,ABalaaaarrp,205,3200
ABalaaaarrp:206,ABalaaaarrp,206,3518
ABalaaaarrp:207,ABalaaaarrp,207,3050
ABalaaaarrp:208,ABalaaaarrp,208,3556
ABalaaaarrp:209,ABalaaaarrp,209,3145
ABalaaaarrp:210,ABalaaaarrp,210,3129
ABalaaaarrp:211,ABalaaaarrp,211,3685
ABalaaaarrp:212,ABalaaaarrp,212,4184
ABalaaaarrp:213,ABalaaaarrp,213,5426
ABalaaaarrp:214,ABalaaaarrp,214,3406
ABalaaaarrp:215,ABalaaaarrp,215,3669
ABalaaaarrp:216,ABalaaaarrp,216,6308
ABalaaaarrp:217,ABalaaaarrp,217,5100
ABalaaaarrp:218,ABalaaaarrp,218,4612
ABalaaaarrp:219,ABalaaaarrp,219,6424
ABalaaaarrp:220,ABalaaaarrp,220,4950
ABalaaaarrp:221,ABalaaaarrp,221,4597
ABalaaaarrp:222,ABalaaaarrp,222,5385
ABalaaaarrp:223,ABalaaaarrp,223,3320
ABalaaaarrp:224,ABalaaaarrp,224,4733
ABalaaaarrp:225,ABalaaaarrp,225,3955
ABalaaaarrp:226,ABalaaaarrp,226,2950
ABalaaaarrp:227,ABalaaaarrp,227,3054
ABalaaaarrp:228,ABalaaaarrp,228,3035
ABalaaaarrp:229,ABalaaaarrp,229,4306
ABalaaaarrp:230,ABalaaaarrp,230,4826
ABalaaaarrp:231,ABalaaaarrp,231,5760
ABalaaaarrp:232,ABalaaaarrp,232,5508
ABalaaaarrp:233,ABalaaaarrp,233,4206
ABalaaaarrp:234,ABalaaaarrp,234,3661
ABalaaaarrp:235,ABalaaaarrp,235,4162
ABalaaaarrp:236,ABalaaaarrp,236,3105
ABalaaaarrp:237,ABalaaaarrp,237,3013
ABalaaaarrp:238,ABalaaaarrp,238,2712
ABalaaaarrp:239,ABalaaaarrp,239,2916
ABalaaaarrp:240,ABalaaaarrp,240,2299
ABalaaaarrp:241,ABalaaaarrp,241,2488
ABalaaaarrp:242,ABalaaaarrp,242,2205
ABalaaaarrp:243,ABalaaaarrp,243,1802
ABalaaaarrp:244,ABalaaaarrp,244,2367
ABalaaaarrp:245,ABalaaaarrp,245,2036
ABalaaaarrp:246,ABalaaaarrp,246,1931
ABalaaaarrp:247,ABalaaaarrp,247,1973
ABalaaaarrp:248,ABalaaaarrp,248,2051
ABalaaaarrp:249,ABalaaaarrp,249,1983
ABalaaaarrp:250,ABalaaaarrp,250,1862
ABalaaap:64,ABalaaap,64,10527
ABalaaap:65,ABalaaap,65,11241
ABalaaap:66,ABalaaap,66,12633
ABalaaap:67,ABalaaap,67,15560
ABalaaap:68,ABalaaap,68,18399
ABalaaap:69,ABalaaap,69,18561
ABalaaap:70,ABalaaap,70,19791
ABalaaap:71,ABalaaap,71,19787
ABalaaap:72,ABalaaap,72,20206
ABalaaap:73,ABalaaap,73,20146
ABalaaap:74,ABalaaap,74,21128
ABalaaap:75,ABalaaap,75,20660
ABalaaap:76,ABalaaap,76,22308
ABalaaap:77,ABalaaap,77,21057
ABalaaap:78,ABalaaap,78,20516
ABalaaap:79,ABalaaap,79,20726
ABalaaap:80,ABalaaap,80,20849
ABalaaap:81,ABalaaap,81,21084
ABalaaap:82,ABalaaap,82,21488
ABalaaap:83,ABalaaap,83,19354
ABalaaap:84,ABalaaap,84,17595
ABalaaap:85,ABalaaap,85,18771
ABalaaap:86,ABalaaap,86,18981
ABalaaap:87,ABalaaap,87,15705
ABalaaap:88,ABalaaap,88,12104
ABalaaapa:89,ABalaaapa,89,10151
ABalaaapa:90,ABalaaapa,90,10263
ABalaaapa:91,ABalaaapa,91,10798
ABalaaapa:92,ABalaaapa,92,13102
ABalaaapa:93,ABalaaapa,93,14895
ABalaaapa:94,ABalaaapa,94,17311
ABalaaapa:95,ABalaaapa,95,18852
ABalaaapa:96,ABalaaapa,96,18286
ABalaaapa:97,ABalaaapa,97,19986
ABalaaapa:98,ABalaaapa,98,19398
ABalaaapa:99,ABalaaapa,99,19878
ABalaaapa:100,ABalaaapa,100,20171
ABalaaapa:101,ABalaaapa,101,20683
ABalaaapa:102,ABalaaapa,102,21609
ABalaaapa:103,ABalaaapa,103,21462
ABalaaapa:104,ABalaaapa,104,22108
ABalaaapa:105,ABalaaapa,105,20900
ABalaaapa:106,ABalaaapa,106,22848
ABalaaapa:107,ABalaaapa,107,22891
ABalaaapa:108,ABalaaapa,108,22386
ABalaaapa:109,ABalaaapa,109,20965
ABalaaapa:110,ABalaaapa,110,23698
ABalaaapa:111,ABalaaapa,111,22540
ABalaaapa:112,ABalaaapa,112,22231
ABalaaapa:113,ABalaaapa,113,20335
ABalaaapa:114,ABalaaapa,114,22522
ABalaaapa:115,ABalaaapa,115,22256
ABalaaapa:116,ABalaaapa,116,24158
ABalaaapa:117,ABalaaapa,117,19751
ABalaaapa:118,ABalaaapa,118,19680
ABalaaapa:119,ABalaaapa,119,19943
ABalaaapa:120,ABalaaapa,120,18121
ABalaaapa:121,ABalaaapa,121,14092
ABalaaapa:122,ABalaaapa,122,14663
ABalaaapal:123,ABalaaapal,123,13076
ABalaaapal:124,ABalaaapal,124,12859
ABalaaapal:125,ABalaaapal,125,12262
ABalaaapal:126,ABalaaapal,126,16231
ABalaaapal:127,ABalaaapal,127,16554
ABalaaapal:128,ABalaaapal,128,20432
ABalaaapal:129,ABalaaapal,129,22294
ABalaaapal:130,ABalaaapal,130,23116
ABalaaapal:131,ABalaaapal,131,17259
ABalaaapal:132,ABalaaapal,132,18221
ABalaaapal:133,ABalaaapal,133,17956
ABalaaapal:134,ABalaaapal,134,17689
ABalaaapal:135,ABalaaapal,135,21081
ABalaaapal:136,ABalaaapal,136,20962
ABalaaapal:137,ABalaaapal,137,19779
ABalaaapal:138,ABalaaapal,138,20593
ABalaaapal:139,ABalaaapal,139,19904
ABalaaapal:140,ABalaaapal,140,19882
ABalaaapal:141,ABalaaapal,141,18301
ABalaaapal:142,ABalaaapal,142,21449
ABalaaapal:143,ABalaaapal,143,22077
ABalaaapal:144,ABalaaapal,144,22791
ABalaaapal:145,ABalaaapal,145,21877
ABalaaapal:146,ABalaaapal,146,21111
ABalaaapal:147,ABalaaapal,147,21402
ABalaaapal:148,ABalaaapal,148,22822
ABalaaapal:149,ABalaaapal,149,23683
ABalaaapal:150,ABalaaapal,150,20708
ABalaaapal:151,ABalaaapal,151,21125
ABalaaapal:152,ABalaaapal,152,21994
ABalaaapal:153,ABalaaapal,153,23623
ABalaaapal:154,ABalaaapal,154,25302
ABalaaapal:155,ABalaaapal,155,26655
ABalaaapal:156,ABalaaapal,156,24732
ABalaaapal:157,ABalaaapal,157,21371
ABalaaapal:158,ABalaaapal,158,23268
ABalaaapal:159,ABalaaapal,159,22134
ABalaaapal:160,ABalaaapal,160,19987
ABalaaapal:161,ABalaaapal,161,24438
ABalaaapal:162,ABalaaapal,162,24323
ABalaaapal:163,ABalaaapal,163,23645
ABalaaapal:164,ABalaaapal,164,19528
ABalaaapal:165,ABalaaapal,165,25275
ABalaaapal:166,ABalaaapal,166,22591
ABalaaapal:167,ABalaaapal,167,25473
ABalaaapal:168,ABalaaapal,168,23309
ABalaaapal:169,ABalaaapal,169,24474
ABalaaapal:170,ABalaaapal,170,25275
ABalaaapal:171,ABalaaapal,171,22603
ABalaaapal:172,ABalaaapal,172,19243
ABalaaapal:173,ABalaaapal,173,16590
ABalaaapal:174,ABalaaapal,174,16834
ABalaaapall:175,ABalaaapall,175,14697
ABalaaapall:176,ABalaaapall,176,16373
ABalaaapall:177,ABalaaapall,177,15865
ABalaaapall:178,ABalaaapall,178,16396
ABalaaapall:179,ABalaaapall,179,17407
ABalaaapall:180,ABalaaapall,180,18973
ABalaaapall:181,ABalaaapall,181,19746
ABalaaapall:182,ABalaaapall,182,19452
ABalaaapall:183,ABalaaapall,183,17448
ABalaaapall:184,ABalaaapall,184,17978
ABalaaapall:185,ABalaaapall,185,15617
ABalaaapall:186,ABalaaapall,186,15786
ABalaaapall:187,ABalaaapall,187,13095
ABalaaapall:188,ABalaaapall,188,12713
ABalaaapall:189,ABalaaapall,189,11679
ABalaaapall:190,ABalaaapall,190,12136
ABalaaapall:191,ABalaaapall,191,10718
ABalaaapall:192,ABalaaapall,192,8457
ABalaaapall:193,ABalaaapall,193,7566
ABalaaapall:194,ABalaaapall,194,7528
ABalaaapall:195,ABalaaapall,195,7452
ABalaaapall:196,ABalaaapall,196,7375
ABalaaapall:197,ABalaaapall,197,6666
ABalaaapall:198,ABalaaapall,198,6361
ABalaaapall:199,ABalaaapall,199,6459
ABalaaapall:200,ABalaaapall,200,7133
ABalaaapall:201,ABalaaapall,201,5127
ABalaaapall:202,ABalaaapall,202,5247
ABalaaapall:203,ABalaaapall,203,3904
ABalaaapall:204,ABalaaapall,204,4702
ABalaaapall:205,ABalaaapall,205,4560
ABalaaapall:206,ABalaaapall,206,5359
ABalaaapall:207,ABalaaapall,207,6967
ABalaaapall:208,ABalaaapall,208,4363
ABalaaapall:209,ABalaaapall,209,3927
ABalaaapall:210,ABalaaapall,210,3996
ABalaaapall:211,ABalaaapall,211,3945
ABalaaapall:212,ABalaaapall,212,3962
ABalaaapall:213,ABalaaapall,213,4374
ABalaaapall:214,ABalaaapall,214,2729
ABalaaapall:215,ABalaaapall,215,3473
ABalaaapall:216,ABalaaapall,216,3738
ABalaaapall:217,ABalaaapall,217,3462
ABalaaapall:218,ABalaaapall,218,3327
ABalaaapall:219,ABalaaapall,219,3145
ABalaaapall:220,ABalaaapall,220,4666
ABalaaapall:221,ABalaaapall,221,4866
ABalaaapall:222,ABalaaapall,222,2644
ABalaaapall:223,ABalaaapall,223,4010
ABalaaapall:224,ABalaaapall,224,2520
ABalaaapall:225,ABalaaapall,225,2678
ABalaaapall:226,ABalaaapall,226,2450
ABalaaapall:227,ABalaaapall,227,3385
ABalaaapall:228,ABalaaapall,228,3036
ABalaaapall:229,ABalaaapall,229,3246
ABalaaapall:230,ABalaaapall,230,4130
ABalaaapall:231,ABalaaapall,231,3479
ABalaaapall:232,ABalaaapall,232,2989
ABalaaapall:233,ABalaaapall,233,3164
ABalaaapall:234,ABalaaapall,234,3669
ABalaaapall:235,ABalaaapall,235,4087
ABalaaapall:236,ABalaaapall,236,3136
ABalaaapall:237,ABalaaapall,237,3659
ABalaaapall:238,ABalaaapall,238,3081
ABalaaapall:239,ABalaaapall,239,3082
ABalaaapall:240,ABalaaapall,240,2777
ABalaaapall:241,ABalaaapall,241,2693
ABalaaapall:242,ABalaaapall,242,2645
ABalaaapall:243,ABalaaapall,243,2777
ABalaaapall:244,ABalaaapall,244,3718
ABalaaapall:245,ABalaaapall,245,4219
ABalaaapall:246,ABalaaapall,246,3622
ABalaaapall:247,ABalaaapall,247,3953
ABalaaapall:248,ABalaaapall,248,4384
ABalaaapall:249,ABalaaapall,249,3721
ABalaaapall:250,ABalaaapall,250,3143
ABalaaapalr:175,ABalaaapalr,175,16538
ABalaaapalr:176,ABalaaapalr,176,15762
ABalaaapalr:177,ABalaaapalr,177,15408
ABalaaapalr:178,ABalaaapalr,178,16566
ABalaaapalr:179,ABalaaapalr,179,17754
ABalaaapalr:180,ABalaaapalr,180,16200
ABalaaapalr:181,ABalaaapalr,181,18685
ABalaaapalr:182,ABalaaapalr,182,17220
ABalaaapalr:183,ABalaaapalr,183,17257
ABalaaapalr:184,ABalaaapalr,184,17043
ABalaaapalr:185,ABalaaapalr,185,16096
ABalaaapalr:186,ABalaaapalr,186,14497
ABalaaapalr:187,ABalaaapalr,187,12650
ABalaaapalr:188,ABalaaapalr,188,10628
ABalaaapalr:189,ABalaaapalr,189,9923
ABalaaapalr:190,ABalaaapalr,190,8608
ABalaaapalr:191,ABalaaapalr,191,8700
ABalaaapalr:192,ABalaaapalr,192,8252
ABalaaapalr:193,ABalaaapalr,193,7841
ABalaaapalr:194,ABalaaapalr,194,6708
ABalaaapalr:195,ABalaaapalr,195,6201
ABalaaapalr:196,ABalaaapalr,196,6173
ABalaaapalr:197,ABalaaapalr,197,5080
ABalaaapalr:198,ABalaaapalr,198,4718
ABalaaapalr:199,ABalaaapalr,199,4405
ABalaaapalr:200,ABalaaapalr,200,3497
ABalaaapalr:201,ABalaaapalr,201,3908
ABalaaapalr:202,ABalaaapalr,202,3019
ABalaaapalr:203,ABalaaapalr,203,3122
ABalaaapalr:204,ABalaaapalr,204,3105
ABalaaapalr:205,ABalaaapalr,205,2236
ABalaaapalr:206,ABalaaapalr,206,2416
ABalaaapalr:207,ABalaaapalr,207,1970
ABalaaapalr:208,ABalaaapalr,208,2835
ABalaaapalr:209,ABalaaapalr,209,2683
ABalaaapalr:210,ABalaaapalr,210,2536
ABalaaapalr:211,ABalaaapalr,211,2343
ABalaaapalr:212,ABalaaapalr,212,2680
ABalaaapalr:213,ABalaaapalr,213,1988
ABalaaapalr:214,ABalaaapalr,214,2394
ABalaaapalr:215,ABalaaapalr,215,2672
ABalaaapalr:216,ABalaaapalr,216,2406
ABalaaapalr:217,ABalaaapalr,217,2113
ABalaaapalr:218,ABalaaapalr,218,3318
ABalaaapalr:219,ABalaaapalr,219,3024
ABalaaapalr:220,ABalaaapalr,220,2362
ABalaaapalr:221,ABalaaapalr,221,3133
ABalaaapalr:222,ABalaaapalr,222,2347
ABalaaapalr:223,ABalaaapalr,223,2785
ABalaaapalr:224,ABalaaapalr,224,2635
ABalaaapalr:225,ABalaaapalr,225,1701
ABalaaapalr:226,ABalaaapalr,226,1598
ABalaaapalr:227,ABalaaapalr,227,1939
ABalaaapalr:228,ABalaaapalr,228,2033
ABalaaapalr:229,ABalaaapalr,229,2240
ABalaaapalr:230,ABalaaapalr,230,2258
ABalaaapalr:231,ABalaaapalr,231,2401
ABalaaapalr:232,ABalaaapalr,232,1899
ABalaaapalr:233,ABalaaapalr,233,1677
ABalaaapalr:234,ABalaaapalr,234,1918
ABalaaapalr:235,ABalaaapalr,235,1870
ABalaaapalr:236,ABalaaapalr,236,1940
